id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31538688,Very convenient to AVL airport and WNC Ag center!,197405706,Heather,28732,35.43225,-82.52387,Private room,49,1,71,1/1/2021,2.89,2,0
31562828,New Luxury Condominium in Downtown Asheville Condotel~45 Asheland Ave.Unit #303,167186184,Towns,28801,35.59367,-82.55772,Entire home/apt,191,1,41,12/27/2020,1.68,73,1
31565062,Spacious new home minutes to downtown Asheville,239199119,Jessica,28804,35.64355,-82.57412,Entire home/apt,371,3,19,1/18/2021,0.8,1,218
31608731,"Spacious Room: Comfy & Clean, 1 mile Downtown/UNCA",161496536,Bill,28801,35.60867,-82.56243,Private room,75,1,44,10/18/2020,1.74,2,90
31612713,Pinners Cove Retreat,177467220,Rachel,28803,35.52501,-82.48383,Entire home/apt,352,3,12,1/4/2021,0.53,1,342
31621623,Asheville 2 Cozy Bungalow. Pets OK!  5 Min To Dwtn,107027195,Carl,28804,35.63342,-82.57942,Entire home/apt,119,1,125,1/31/2021,4.97,3,83
31648019,One Groovy Place~8 miles to downtown ASHE~ Hot Tub,65408548,Karl,28704,35.46993,-82.50061,Entire home/apt,105,1,54,2/4/2021,3.83,5,341
31681780,New Luxury Condominium in the Heart of Downtown Asheville with Mountain Views,167186184,Towns,28801,35.59162,-82.55642,Entire home/apt,118,1,51,1/18/2021,2.12,73,362
31681782,"New, Luxury Condo in Downtown Asheville Condotel~45 Asheland Ave. Unit #306",167186184,Towns,28801,35.59152,-82.55631,Entire home/apt,224,1,43,1/24/2021,1.71,73,351
31681784,New Downtown Luxury Condo with Stunning Mountain Views,167186184,Towns,28801,35.59153,-82.55565,Entire home/apt,191,1,38,2/2/2021,1.57,73,296
31682606,"Asheville View, Comfort, and Convenience",161730549,Lawrence,28805,35.58325,-82.54338,Private room,150,2,2,10/25/2020,0.48,1,178
31693217,Gather Around the Fire Pit at a Rustic-Chic Bungalow,181316638,Becky,28806,35.58803,-82.62199,Entire home/apt,95,2,133,2/15/2021,5.41,6,348
31707790,Good Vibes ⭐️⭐️⭐️⭐️⭐️,230697517,Eileen,28806,35.59422,-82.6036,Entire home/apt,199,28,145,6/30/2020,5.77,1,0
31709039,West Asheville Modern Farmhouse,41853076,Valerie,28806,35.58207,-82.60038,Private room,68,2,36,3/14/2020,1.51,1,48
31710158,"Travel Nurses Welcome, Queen Bed, En Suite Bath",45287495,Steve,28704,35.45524,-82.53549,Private room,27,28,8,12/22/2020,0.32,3,229
31742907,The Hilltop Hideaway,71812166,Heidi & Ricky,28806,35.53291,-82.61756,Entire home/apt,299,3,40,2/14/2021,1.83,8,325
31834926,Tranquility in the Mountains,238580484,Kelly,28805,35.60629,-82.47818,Entire home/apt,78,2,130,2/16/2021,5.26,1,166
31835900,Dreamland Retreat - Cozy Home DT Asheville 3BR/2.5,53293590,Hali,28803,35.55694,-82.50277,Entire home/apt,104,2,136,2/7/2021,5.54,1,268
31843328,2 Blocks to Pack Square! Historic Loft Apartment,149601167,TurnKey Vacation Rentals,28801,35.59509,-82.55233,Entire home/apt,216,2,16,2/21/2021,0.65,29,341
31843331,"Downtown Chic Apartment, 2 Blocks to Pack Square!",149601167,TurnKey Vacation Rentals,28801,35.5933,-82.55362,Entire home/apt,130,2,11,11/3/2019,0.47,29,305
31843343,Newly Renovated Loft Apartment in City Center,149601167,TurnKey Vacation Rentals,28801,35.59346,-82.55256,Entire home/apt,175,2,17,2/14/2021,0.74,29,301
31843350,Walk to Pack Square! Downtown Apartment w/ Balcony,149601167,TurnKey Vacation Rentals,28801,35.59354,-82.55269,Entire home/apt,130,2,32,1/25/2021,1.28,29,277
31879154,Escape to a Cozy Bungalow near downtown,5097941,Steven,28801,35.61202,-82.55446,Entire home/apt,102,30,0,,,3,86
31902908,Asheville Orange Oasis,15382811,Kim,28805,35.59136,-82.49733,Private room,60,1,90,2/14/2021,3.72,1,169
31906884,Mountain Magic,239193008,Will,28803,35.51748,-82.46895,Private room,110,2,3,12/16/2020,0.18,1,268
31922275,Downtown Asheville Flat,65951962,Kelly,28801,35.5976,-82.55577,Entire home/apt,125,2,83,2/15/2021,3.4,1,312
31986153,"Yurt at Odd Bits Farm: hike, pond, pool.",28338684,Steve,28806,35.59279,-82.64519,Entire home/apt,48,5,52,1/1/2021,2.24,2,339
31992642,"Aunt Sandie's Retreat, long term rental available",119707847,Sandra,28806,35.64187,-82.66071,Entire home/apt,53,7,31,11/1/2020,1.32,1,80
32046748,"Porch, Patio, Proximity! Home Near Dtwn Asheville",151397468,Evolve Vacation Rental,28704,35.45434,-82.49727,Entire home/apt,174,2,22,1/2/2021,0.91,19,334
32067034,Cozy Cottage on the Creek,134903005,Carolina Mornings,28804,35.64886,-82.62747,Entire home/apt,10000,1,0,,,18,0
32076476,Country Compound - 2 Separate Homes,149601167,TurnKey Vacation Rentals,28806,35.5077,-82.59972,Entire home/apt,190,2,13,10/18/2020,0.55,29,318
32076492,"Retro-Chic 1920s Bungalow, Near Arboretum",149601167,TurnKey Vacation Rentals,28806,35.50715,-82.59923,Entire home/apt,61,2,18,1/3/2021,0.76,29,359
32076498,Unique Getaway Near National Forest,149601167,TurnKey Vacation Rentals,28806,35.50916,-82.5997,Entire home/apt,150,2,17,12/30/2020,0.73,29,318
32100158,Elegant 82,10191390,C. Elizabeth,28806,35.57547,-82.59792,Entire home/apt,155,30,2,3/31/2020,0.16,1,200
32134137,Luxury Condominium in the Center of Downtown Asheville,167186184,Towns,28801,35.59164,-82.55783,Entire home/apt,145,1,76,1/10/2021,3.26,73,0
32164395,"Great Location, Duplex A, Views, River Access,Dogs",203736164,Lindsay,28805,35.59242,-82.46871,Entire home/apt,135,3,44,2/15/2021,1.91,3,308
32204669,Beautiful mountain views minutes from Asheville!,7502088,Karen,28803,35.55449,-82.46862,Entire home/apt,425,3,29,2/7/2021,1.52,1,31
32259212,Bamboo Dreams-A Sanctuary for Adventure,157989367,Dana,28715,35.56212,-82.66577,Entire home/apt,182,2,29,1/5/2021,1.21,1,314
32301460,Spacious South AVL home w/ hottub & relaxing porch,242474849,Jennifer,28803,35.49371,-82.50186,Entire home/apt,116,1,163,2/15/2021,6.7,8,319
32328388,MtnArt Xscape I 6 Minutes to West-ville! Pets,16965669,Jesse Jill,28715,35.56985,-82.65545,Entire home/apt,89,1,110,2/15/2021,4.51,4,281
32332610,MtnArt Xscape II 6 Minutes to West-ville! Pets,16965669,Jesse Jill,28715,35.5704,-82.65527,Entire home/apt,111,1,51,2/14/2021,2.11,4,282
32338208,Asheville Area Home w/Patio-11 Mi to Biltmore,151397468,Evolve Vacation Rental,28732,35.42726,-82.50715,Entire home/apt,117,2,13,11/8/2020,0.57,19,351
32392503,Newly Renovated Condo -- Walk to Downtown,149601167,TurnKey Vacation Rentals,28801,35.59725321,-82.55543479,Entire home/apt,94,2,36,2/15/2021,1.48,29,353
32415241,Cal’s Cabin,84976521,Cal,28803,35.54605,-82.4808,Entire home/apt,140,2,131,2/17/2021,5.83,1,201
32424479,Biltmore Village Bungalow,243522768,David,28803,35.56647,-82.52961,Entire home/apt,83,1,227,2/15/2021,10.62,1,225
32425462,Tepee in the Living Room,66592539,Natalie,28804,35.6328,-82.57993,Shared room,40,3,3,6/9/2020,0.13,2,0
32439876,Natural Mystic Room at Cumberland Falls B&B,194503310,Angela,28801,35.60453,-82.56408,Hotel room,157,1,2,3/16/2020,0.16,6,304
32445880,Historic 5Points Duplex Stroll Downtown w/ parking,6074062,Melissa,28801,35.60325,-82.55682,Entire home/apt,750,1,11,11/29/2020,0.55,5,178
32465550,Asheville Quiet Mountain Getaway close to Downtown,243900226,Randy,28805,35.63017,-82.47399,Entire home/apt,172,2,107,2/16/2021,4.56,1,359
32496447,#1 River Cabin - Asheville River Cabins,52699492,Mike,28704,35.4904,-82.57168,Entire home/apt,219,1,5,11/3/2019,0.21,7,0
32496456,#2 - Fisherman Cabin - Asheville River Cabins,52699492,Mike,28704,35.49165,-82.57367,Entire home/apt,189,1,0,,,7,0
32496458,#3 - Americana Cabin - Asheville River Cabins,52699492,Mike,28704,35.49002,-82.57394,Entire home/apt,189,1,1,4/14/2019,0.04,7,0
32496511,#4 - Rocky River Cabin - Asheville River Cabins,52699492,Mike,28704,35.49031,-82.57355,Entire home/apt,219,1,2,10/22/2019,0.09,7,0
32496513,#5 Deer Cabin - Asheville River Cabins,52699492,Mike,28704,35.49182,-82.57363,Entire home/apt,189,1,0,,,7,0
32496514,#6 - Honeymoon/Spa Cabin - Asheville River  Cabins,52699492,Mike,28704,35.49219,-82.57344,Entire home/apt,209,1,2,4/16/2019,0.09,7,0
32496515,#7 - 100 Year Cabin - Asheville River Cabins,52699492,Mike,28704,35.49,-82.57398,Entire home/apt,169,1,1,3/3/2019,0.04,7,0
32515511,Luxury Condominium in the Center of Downtown Asheville,167186184,Towns,28801,35.59182,-82.55628,Entire home/apt,191,1,29,11/25/2020,1.23,73,359
32560585,"Updated Home - Near Area Breweries, Shops & Dining",149601167,TurnKey Vacation Rentals,28732,35.43812,-82.46448,Entire home/apt,150,2,4,11/24/2020,0.19,29,352
32584893,"Fresh remodel, a quick walk to the Grove Park Inn",244892477,Theresa,28804,35.62262,-82.54127,Entire home/apt,125,2,34,10/25/2020,1.43,1,0
32594995,Cozy Yurt w/ mountain views (near parkway & dtown),200915871,Celeste And Chris,28804,35.65152,-82.52618,Entire home/apt,117,2,98,2/15/2021,4.11,5,336
32607516,Private North Asheville Bungalow No Cleaning fees,35672137,Tina Michelle,28804,35.62021,-82.55678,Entire home/apt,151,1,273,2/16/2021,11.38,1,226
32671236,Asheville Country Cabins - Sunflower,245663680,Peter,28803,35.48999,-82.47681,Entire home/apt,260,2,26,1/31/2021,1.13,2,234
32734094,Cabin 2.2 miles from downtown Asheville,56257899,Grant,28804,35.62487,-82.53083,Entire home/apt,220,3,33,11/29/2020,1.43,2,279
32739890,New! Beautiful rental 5 blocks to Downtown,34263964,Angie,28801,35.60689,-82.55176,Entire home/apt,134,1,151,1/31/2021,6.42,2,318
32740257,Exceptional Home Nestled Among Acres of Forest,10965717,Jeff And Leslie,28804,35.62517,-82.5264,Entire home/apt,250,3,72,2/7/2021,3.29,1,117
32742604,La Maison du Bonheur: The Calm Suite,181660259,Angèle,28803,35.53149,-82.51769,Private room,77,2,7,11/1/2019,0.32,2,269
32747638,The Aerie in Emma—sunlit haven minutes from it all,246269860,Jacquelyn,28806,35.5986,-82.59606,Entire home/apt,96,2,103,2/5/2021,4.42,1,132
32747686,Rose Hill Cottage II,34542878,Richard,28803,35.5496,-82.4816,Entire home/apt,150,2,9,11/30/2019,0.37,2,168
32760750,Asheville 1 Cozy Bungalow. Pets OK! 5 Min To Dwtn,107027195,Carl,28804,35.63241,-82.57841,Entire home/apt,128,1,109,2/14/2021,4.74,3,54
32764991,"Biltmore & more! Private, cozy, modern; sleeps 1-3",9525645,Carolyn,28803,35.56195,-82.52088,Entire home/apt,75,1,25,1/3/2021,1.06,1,364
32792238,Asheville Country Cabins - Mountain Laurel,245663680,Peter,28803,35.49116,-82.47892,Entire home/apt,265,2,29,1/15/2021,1.22,2,273
32819433,"Chicken Pie Alley, walkable to downtown",13874674,Kelly,28801,35.59976,-82.55799,Entire home/apt,106,2,128,1/24/2021,5.5,1,220
32832815,"Views,  Mins. to Downtown Asheville,  Fire Pit",246993350,Barry & Sherry,28715,35.50748,-82.66123,Entire home/apt,103,3,19,2/15/2021,0.89,6,342
32851430,Stylish House By Riverside Park - Entire House!,180564557,David,28804,35.63808,-82.59658,Entire home/apt,108,1,192,2/13/2021,8.51,8,231
32870113,the RUBY ROOST cozy retreat near West Asheville,87229450,Tristan,28715,35.55431,-82.64858,Entire home/apt,64,1,141,2/1/2021,6.24,1,80
32893323,Beautiful Quiet and Spacious Home in WestAsheville,247466621,Patrick,28806,35.5656,-82.59454,Entire home/apt,155,2,31,2/15/2021,1.43,1,67
32933835,Cozy mountain retreat. Convenient to downtown.,247799171,Brent,28806,35.54664,-82.6161,Entire home/apt,154,2,50,1/1/2021,2.19,1,195
32939502,Mountian Escape - 10min to DT Asheville,6961396,Dani & Devyn,28715,35.56061,-82.66028,Entire home/apt,178,2,48,1/9/2021,2.24,2,146
32942664,"Nana's Cottage 3 miles from downtown, pet friendly",1482216,Marilyn,28806,35.59677,-82.59357,Entire home/apt,145,2,52,1/31/2021,2.7,2,247
32980348,Front Porch & Charming Street near Biltmore Estate,248210743,Katie,28803,35.55213,-82.51004,Entire home/apt,235,2,46,2/12/2021,2.04,1,112
32984082,The Suite at Club View (Grove Park Inn),248239829,Molly,28801,35.62039,-82.54696,Private room,214,3,35,12/15/2020,1.5,1,84
33017346,Passive solar house 14 mi from Asheville,187626725,Robin,28732,35.45977,-82.47988,Entire home/apt,200,2,90,2/13/2021,3.86,1,0
33021011,Cozy Cottage Avl,248535877,Caleb,28704,35.45672,-82.59435,Entire home/apt,166,1,63,12/30/2020,2.7,1,134
33069007,"Incredible Views, Luxurious,Magical,Modern ,Serene",26946813,Anna,28804,35.63318,-82.49888,Entire home/apt,295,2,5,1/19/2021,0.33,3,202
33072478,Sunrise Rest-West Asheville Modern-Hot Tub & Deck,7505763,Brenda,28806,35.5867,-82.57398,Entire home/apt,145,3,56,2/14/2021,2.43,1,165
33098499,Musician's Bungalow Walkable West Asheville,178081080,Hana,28806,35.57537,-82.5955,Entire home/apt,200,60,1,9/30/2019,0.06,4,198
33099066,Centrally Located Luxury Bungalow,178081080,Hana,28806,35.58635,-82.56993,Entire home/apt,144,2,103,2/15/2021,4.52,4,54
33119826,Shelter safely with family for a Mountain Getaway!,68296377,Johanna,28732,35.47976,-82.46353,Entire home/apt,1595,7,6,12/28/2019,0.3,1,148
33160534,New Luxury Condominium in Downtown Asheville Condotel~45 Asheland Ave.Unit #501,167186184,Towns,28801,35.59306,-82.55754,Entire home/apt,124,1,43,1/1/2021,1.88,73,350
33160537,New Luxury Condominium in Downtown Asheville Condotel~45 Asheland Ave.Unit #402,167186184,Towns,28801,35.59225,-82.5578,Entire home/apt,124,1,37,11/10/2020,1.62,73,359
33160539,Luxury Condominium in the Center of Downtown Asheville,167186184,Towns,28801,35.59226,-82.55757,Entire home/apt,124,1,54,1/23/2021,2.36,73,358
33166216,New Luxury Condominium in Downtown Asheville Condotel~45 Asheland Ave.Unit #302,167186184,Towns,28801,35.59148,-82.55574,Entire home/apt,118,1,61,1/22/2021,2.64,73,349
33190964,Cozy Cottage 2.2 miles to downtown Asheville,56257899,Grant,28804,35.62442,-82.53085,Entire home/apt,160,3,17,1/31/2021,0.75,2,0
33191042,Home So Sweet! Add Cottage next door for 4 more,19333726,Sue,28704,35.47938,-82.51646,Entire home/apt,375,3,6,1/3/2021,0.37,2,364
33199379,Asheville Charm,131057648,Luz,28806,35.60237,-82.60096,Entire home/apt,93,2,70,2/15/2021,3.03,1,355
33217597,"Luxury Lower Duplex, Deck, Heart of Asheville",178081080,Hana,28806,35.58515,-82.56958,Entire home/apt,119,2,92,1/31/2021,4.2,4,64
33263068,The Little House That Could (7 mins to Asheville),15277908,Tara,28804,35.63706,-82.59436,Entire home/apt,135,1,42,2/14/2021,2.81,1,149
33267515,Cozy Cottage | 7 Min. From Downtown | No Pet Fee,83827074,Jordan,28806,35.59369,-82.59155,Entire home/apt,96,1,152,2/15/2021,6.53,1,268
33274530,Gourmet breakfast & happy hour daily,16412724,Anne,28801,35.60154,-82.54318,Hotel room,205,1,5,10/6/2020,0.25,2,89
33274843,Cozy Log Cabin Apartment with Flower Mural!,173882465,Timm,28804,35.64024,-82.60454,Entire home/apt,80,2,1,2/14/2021,1,1,112
33296597,Vast Sky Mountain View Asheville Studio,250779876,Joseph And Kelsey,28804,35.62273,-82.5591,Entire home/apt,111,1,164,2/14/2021,7.75,1,129
33311066,"Immaculate Luxury Suite, private bath: S Asheville",158275564,Tony,28732,35.43541,-82.52299,Private room,85,2,4,10/5/2019,0.19,4,48
33346966,Woodnest minutes from everything!,251211706,Laurence,28803,35.56466,-82.52143,Entire home/apt,64,1,181,2/14/2021,8.08,1,25
33362049,"Modern Luxury in RAD, Stylish Balcony",178081080,Hana,28806,35.58478,-82.56904,Entire home/apt,125,2,78,2/15/2021,3.49,4,57
33365046,Downtown & RAD at Your Doorstep!,96177754,Blair,28801,35.58983,-82.56402,Entire home/apt,153,1,43,1/18/2021,2.2,1,45
33398534,"Wentworth Hilltop: Private home, outside Biltmore Village + close to Asheville!",96187307,Yonder,28803,35.55252,-82.50787,Entire home/apt,229,2,9,11/25/2020,0.42,30,340
33443607,"Family Friendly, Fenced, 5BR/3.5BA Game Room/Dogs",722034,Darlene And Ron,28803,35.49604,-82.49749,Entire home/apt,400,2,51,2/15/2021,2.34,10,270
33521140,Wizards Hollow - Treehouses of Serenity,8966582,Caroline & Mike,28804,35.63008,-82.55008,Entire home/apt,321,1,25,2/15/2021,16.3,2,0
33522770,East West Nest: Stylish and Walkable in West Avl!,3459413,Sara,28806,35.58533,-82.5767,Entire home/apt,99,2,92,2/12/2021,4.55,1,157
33529729,Asheville Chateau Relaxo - 2 Bed/2 Bath,57956285,Geri,28803,35.55218,-82.50447,Entire home/apt,185,2,11,11/8/2020,0.49,1,218
33530871,Private apartment on mountainside near Asheville,171131677,Marion,28732,35.48129,-82.47532,Entire home/apt,89,2,18,1/1/2021,0.81,1,238
33550216,The Aerie - Treehouses of Serenity,8966582,Caroline & Mike,28804,35.62972,-82.5505,Entire home/apt,289,1,27,2/15/2021,8.9,2,124
33561547,King Bed Suite & Private Bathroom in W. Asheville,106609699,Alla,28806,35.55095,-82.63515,Private room,52,30,20,11/24/2020,0.88,2,365
33631355,1 Bedroom in Charming duplex 2 miles from Dwtn,9017645,Sarah,28804,35.62128,-82.55975,Private room,60,1,3,11/3/2019,0.16,2,279
33655216,Downtown  Luxury Condo in Heart of Asheville #405,84150222,Mary,28801,35.59325,-82.55594,Entire home/apt,225,2,27,10/25/2020,1.25,2,52
33658927,45 Asheland. New downtown luxury condo. #304,84150222,Mary,28801,35.592,-82.55635,Entire home/apt,211,1,29,2/13/2021,1.81,2,312
33663157,Forest Oasis  King & Queen Beds 10 min to downtown,253661868,Paul,28806,35.61729,-82.58158,Entire home/apt,106,3,79,11/29/2020,3.82,1,0
33665924,Tiny House with Mountain Views,15788000,Lisa,28715,35.50967,-82.65933,Entire home/apt,92,1,165,1/29/2021,7.6,6,167
33666340,Mountain Cottage and Tiny House with hot tub,15788000,Lisa,28715,35.51023,-82.65944,Entire home/apt,304,1,8,1/3/2021,0.41,6,154
33687126,"Downtown AVL - avail. June & July, 30 day minimum",12573956,Maggie,28801,35.59193,-82.54475,Entire home/apt,220,30,0,,,1,101
33702614,Updated home on quiet lot 10 min from W. AVL,90345308,Dani,28806,35.57865,-82.65168,Entire home/apt,50,2,48,12/30/2020,2.13,1,47
33742245,West Asheville Private Space: Central & Convenient,44470830,Mollie,28806,35.57713,-82.58335,Entire home/apt,66,2,89,2/16/2021,4.07,1,73
33744208,Sweet Stay on Cherry Street (Montford/Downtown),30165416,Gretchen,28801,35.5993,-82.55854,Private room,106,1,46,1/2/2021,2.3,1,3
33773838,Bent Creek Loft,254595314,Chelsea,28806,35.50869,-82.61257,Entire home/apt,110,2,25,11/29/2020,1.26,1,269
33776051,Quiet Refuge Close to Downtown,25499692,Stephanie,28803,35.57937,-82.53463,Entire home/apt,75,30,7,1/1/2021,0.46,1,99
33807002,Azalea Room - Black Walnut Bed and Breakfast Inn,32668492,Alicia,28801,35.60458,-82.56708,Hotel room,279,1,0,,,8,348
33807207,Camellia Room - Black Walnut Bed and Breakfast Inn,32668492,Alicia,28801,35.60466,-82.56762,Hotel room,304,1,0,,,8,347
33807319,Dogwood Room - Black Walnut Bed and Breakfast Inn,32668492,Alicia,28801,35.6037,-82.5672,Hotel room,212,1,0,,,8,336
33807444,Ivy Garden - Black Walnut Bed and Breakfast Inn,32668492,Alicia,28801,35.60494,-82.56695,Hotel room,261,1,0,,,8,343
33807802,Holly Room - Black Walnut Bed and Breakfast Inn,32668492,Alicia,28801,35.60363,-82.5658,Hotel room,261,1,0,,,8,334
33807903,Magnolia Room - Black Walnut Bed and Breakfast Inn,32668492,Alicia,28801,35.60445,-82.56728,Hotel room,304,1,0,,,8,332
33807985,Sunshine Room - Black Walnut Bed and Breakfast Inn,32668492,Alicia,28801,35.60528,-82.56694,Hotel room,246,1,1,12/20/2020,0.47,8,338
33808038,Walnut Room - Black Walnut Bed and Breakfast Inn,32668492,Alicia,28801,35.60312,-82.56761,Hotel room,279,1,0,,,8,321
33819907,"Travel Nurses Welcome, Bedroom with Shared Bath",45287495,Steve,28704,35.45682,-82.53536,Private room,23,28,33,1/18/2021,1.52,3,337
33826416,Dogwood Bee Cottage,168588,Bee,28801,35.59198,-82.53869,Entire home/apt,155,1,49,1/24/2021,2.26,1,58
33826958,Master Suite Plus Second Bedroom,45287495,Steve,28704,35.45511,-82.53579,Private room,47,28,6,1/4/2021,0.31,3,229
33876682,The Bluebird Getaway 2,16233515,Jessica,28806,35.61789,-82.5816,Entire home/apt,95,1,20,10/29/2020,0.95,4,0
33898003,"Beautiful West Asheville Home, Live like a local",13158326,Colleah,28806,35.57556,-82.59082,Entire home/apt,169,2,73,2/15/2021,3.34,1,82
33933281,Private king suite off parkway,37147442,Megan,28803,35.55776,-82.49388,Entire home/apt,92,2,84,1/1/2021,4.69,1,108
33963364,Walk to downtown Asheville!,5445049,Anastasia,28801,35.6045,-82.55281,Entire home/apt,55,28,8,12/13/2020,0.44,1,142
